등록유형,조달구분,공고시스템명,계약구분,계약일자,계약번호,계약변경차수,물품순번,부물품순번,최종계약여부,수요기관명,수요기관코드,수요기관구분,수요기관지역명,계약건명(품명),계약법구분,조항호코드,조항호명,계약방법,물품분류번호,품명,세부물품분류번호,세부품명,물품식별번호,품목,계약승인일자,단위,수량,증감수량,금액(USD),실통화금액,실통화금액코드명,실통화금액국가명,계약수량,계약금액(USD),USD환율(BASIC),USD환율(TTS),실통화계약금액,통화국코드,통화국가명,업체명,업체사업자등록번호,업체기업구분명,외자공급업체,외자제작업체,인도조건,HSK번호,원산지,최초계약금액(USD),조달요청번호,입찰공고번호,입찰공고차수,낙찰자결정방법,장기계속계약여부,장기계약차수
나라장터(G2B),중앙조달,,총액계약,20211229,00211278,00,1,1,Y,환경부 국립환경과학원,1480523,국가기관,인천광역시 서구,전위차적정장치,국가계약법,,,일반경쟁,41115602,전위차적정기,4111560201,전위차적정장치,24450048,"전위차적정장치, Metrohm, CH/OMNIS",20211229,SET,1,1,964.02,1144000,KRW,대한민국,2,44603.03,1186.7,1198.3,44603.03,USD,미국,(주)화신기계상사,2208134331,중소기업,"HWASHIN INSTRUMENT CO., LTD.","HWASHIN INSTRUMENT CO., LTD.",Delivered to End-User's site(DTE),9027801000,대한민국,44603.03,21GA0999,20211137571,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211279,00,1,0,Y,한국식품산업클러스터진흥원,B554243,기타공공기관,전라북도 익산시,진공또는원심농축기,국가계약법,,,일반경쟁,41104816,진공또는원심농축기,4110481601,진공또는원심농축기,23362462,"진공또는원심농축기, Genevac, GB/Rocket Synergy",20211221,SYSTEM,1,1,71595.66,54200,GBP,영국,1,71595.66,1189.8,1201.4,54200,GBP,영국,바이오스타코리아,3142114183,중소기업,Genevac Ltd,Genevac Ltd,지정장소 운송인 인도(FCA),8419899030,영국,71595.66,21PE0149,20211122984,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211217,00211280,00,1,0,Y,재단법인 대구기계부품연구원,Z001337,기타기관,대구광역시 달서구,동력계,국가계약법,,,일반경쟁,41114501,동력계,4111450101,동력계,20203303,동력계,20211217,SET,1,1,944600.1,833682,EUR,유로,2,1450516.45,1183.5,1195,1450516.45,USD,미국,호리바코리아(주),1308123448,중견기업,HORIBA Europe GmbH,HORIBA EUROPE GMBH,지정선적항 본선적재(FOB),9031809080,독일,1450516.45,21RD0160,20211100262,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211217,00211280,00,1,1,Y,재단법인 대구기계부품연구원,Z001337,기타기관,대구광역시 달서구,동력계,국가계약법,,,일반경쟁,41114501,동력계,4111450101,동력계,20203303,동력계,20211217,SET,1,1,505916.35,598752000,KRW,대한민국,2,1450516.45,1183.5,1195,1450516.45,USD,미국,호리바코리아(주),1308123448,중견기업,HORIBA KOREA LTD.,HORIBA KOREA LTD.,Delivered to End-User's site(DTE),9031809080,대한민국,1450516.45,21RD0160,20211100262,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211217,00211281,00,1,0,Y,환경부 금강유역환경청,1480355,국가기관,대전광역시 유성구,기체크로마토그래프,국가계약법,,,일반경쟁,41115703,기체크로마토그래프,4111570301,기체크로마토그래프,23598446,"기체크로마토그래프, Agilent technologies, CN/8890",20211217,SET,1,1,81470,81470,USD,미국,1,81470,1183.5,1195,81470,USD,미국,한국애질런트테크놀로지스(주),1168176217,중소기업,Agilent Technologies Singapore(Sales) Pte Ltd.,Agilent Technologies Singapore (International) Pte. Ltd.,지정장소 운송인 인도(FCA),9027200000,미국,81470,21GA1004,20211138805,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211217,00211282,00,1,0,Y,환경부 금강유역환경청,1480355,국가기관,대전광역시 유성구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,23586704,"액체크로마토그래피, Thermo fisher scientific, US/ICS-6000",20211217,SET,2,2,247995,247995,USD,미국,2,247995,1183.5,1195,247995,USD,미국,써모피셔사이언티픽코리아 주식회사,1178146910,중소기업,Thermo Fisher Scientific Pte Ltd,Thermo Fisher Scientific Inc.,지정장소 운송인 인도(FCA),9027200000,미국,247995,21GA1024,20211143767,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211217,00211284,00,1,0,N,재단법인부산테크노파크,Z001351,기타기관,부산광역시 강서구,기어시험기,지방계약법,,,일반경쟁,41114522,기어테스터,4111452201,기어시험기,20195961,기어시험기,20211217,SYSTEM,1,1,408000,408000,USD,미국,1,408000,1183.5,1195,408000,USD,미국,디케이에스에이치코리아 주식회사,2118154987,중견기업,Klingelnberg GmbH,Klingelnberg GmbH,지정선적항 본선적재(FOB),9031809020,독일,408000,21RD0162,20211102647,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211217,00211284,01,1,0,Y,재단법인부산테크노파크,Z001351,기타기관,부산광역시 강서구,기어시험기,지방계약법,,,일반경쟁,41114522,기어테스터,4111452201,기어시험기,20195961,기어시험기,20211221,SYSTEM,1,0,408000,408000,USD,미국,1,408000,1183.5,1195,408000,USD,미국,디케이에스에이치코리아 주식회사,2118154987,중견기업,Klingelnberg GmbH,Klingelnberg GmbH,지정선적항 본선적재(FOB),9031809020,독일,408000,21RD0162,20211102647,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211217,00211285,00,1,0,Y,화순전남대학교병원,Z009084,기타공공기관,전라남도 화순군,세포분석기,국가계약법,,,일반경쟁,41115413,세포분석기,4111541301,세포분석기,23577788,"세포분석기, Becton dickinson, US/BD FACSymphony",20211217,SET,1,1,463350,463350,USD,미국,1,463350,1183.5,1195,463350,USD,미국,주식회사 인스코리아,2148899018,중소기업,Becton Dickinson Holdings Pte Ltd.,Becton Dickinson and Company,지정장소 운송인 인도(FCA),9027509000,미국,463350,21RD0155,20211026101,01,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211217,00211286,00,1,0,Y,화순전남대학교병원,Z009084,기타공공기관,전라남도 화순군,세포분석기,국가계약법,,,일반경쟁,41115413,세포분석기,4111541301,세포분석기,23439896,"세포분석기, Becton dickinson and company, US/BD FACSAria Fusion, 15mL",20211217,SET,1,1,500400,500400,USD,미국,1,500400,1183.5,1195,500400,USD,미국,주식회사 인스코리아,2148899018,중소기업,Becton Dickinson Holdings Pte Ltd.,Becton Dickinson and Company,지정장소 운송인 인도(FCA),9027509000,미국,500400,21RD0156,20211026096,01,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211287,00,1,0,Y,서울대학교 지원시설 중앙도서관,7006477,국가기관,서울특별시 관악구,잡지,국가계약법,,,일반경쟁,55101506,잡지,5510150601,잡지,20273859,잡지,20211221,LOT,825,825,646203.75,646203.75,USD,미국,825,646203.75,1189.8,1201.4,646203.75,USD,미국,주식회사 저널피아,1068155307,중소기업,Journalpia,Journalpia,지정목적지 관세 지급인도(DDP),4707300000,WORLD WIDE,646203.75,21GA1049,20211143173,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211288,00,1,0,Y,부산대학교 도서관,7000514,국가기관,부산광역시 금정구,잡지,국가계약법,,,일반경쟁,55101506,잡지,5510150601,잡지,20273859,잡지,20211221,LOT,225,225,333970,333970,USD,미국,225,333970,1189.8,1201.4,333970,USD,미국,(주)윌저널,1028127755,중소기업,WILL JOURNAL INC,Will Journal Inc,지정목적지 관세 지급인도(DDP),4902909010,WORLD WIDE,333970,21GA1050,20211143217,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211220,00211289,00,1,0,Y,순천향대학교 산학협력단,7007778,기타기관,충청남도 아산시,운동성시험평가장치,국가계약법,,,일반경쟁,42181523,운동성시험평가장치,4218152301,운동성시험평가장치,24227986,"운동성시험평가장치, Biodex medical systems, US/System4 Pro",20211220,SET,1,1,89600,89600,USD,미국,1,89600,1184.4,1196,89600,USD,미국,세진엠티(주),1208173242,중소기업,Biodex medical systems,Biodex medical systems,지정장소 운송인 인도(FCA),9019101000,미국,89600,21RD0153,20211122922,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211220,00211292,00,1,0,Y,경기도 경기도해양수산자원연구소,6411789,지자체,경기도 양평군,방사선분광분석기,지방계약법,,,일반경쟁,41115414,방사선분광분석기(방사선핵종분석기),4111541401,방사선분광분석기,22677753,"방사선분광분석기, Ortec, US/FoodGuard-2",20211220,SET,1,1,176000,176000,USD,미국,2,179250.59,1184.4,1196,179250.59,USD,미국,영인에스티 주식회사,1388163838,중소기업,"Advanced Measurement Technology, Inc.  ORTEC","Advanced Measurement Technology, Inc.  ORTEC",지정장소 운송인 인도(FCA),9030100000,미국,179250.59,21GA1041,20211129235,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211220,00211292,00,1,1,Y,경기도 경기도해양수산자원연구소,6411789,지자체,경기도 양평군,방사선분광분석기,지방계약법,,,일반경쟁,41115414,방사선분광분석기(방사선핵종분석기),4111541401,방사선분광분석기,22677753,"방사선분광분석기, Ortec, US/FoodGuard-2",20211220,SET,1,1,3250.59,3850000,KRW,대한민국,2,179250.59,1184.4,1196,179250.59,USD,미국,영인에스티 주식회사,1388163838,중소기업,YOUNG IN ST,GM Teck,Delivered to End-User's site(DTE),9030100000,대한민국,179250.59,21GA1041,20211129235,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211220,00211293,00,1,0,Y,환경부 금강유역환경청,1480355,국가기관,대전광역시 유성구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,23016581,"액체크로마토그래피, Thermo fisher scientific, MX/Dionex Aquion",20211220,SET,1,1,72485,72485,USD,미국,1,72485,1184.4,1196,72485,USD,미국,써모피셔사이언티픽코리아 주식회사,1178146910,중소기업,Thermo Fisher Scientific Pte Ltd,Thermo Fisher Scientific Inc.,지정장소 운송인 인도(FCA),9027200000,미국,72485,21GA1027,20211202723,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20220105,00211294,00,1,0,N,두산중공업(주),ZT01342,기타기관,경상남도 창원시 성산구,모니터링장치,국가계약법,,,일반경쟁,39121106,전력감시또는제어장치,3912110604,모니터링장치,20818505,"모니터장치, 수요기관규격",20220105,SET,1,1,48350,48350,USD,미국,2,79700,1194.3,1206,79700,USD,미국,에이테크산업,5012879741,중소기업,"ReliaCoat Tecnologies, LLC","ReliaCoat Tecnologies, LLC",지정장소 운송인 인도(FCA),9026801000,미국,79700,21RD0149,20211128428,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20220105,00211294,00,1,1,N,두산중공업(주),ZT01342,기타기관,경상남도 창원시 성산구,모니터링장치,국가계약법,,,일반경쟁,39121106,전력감시또는제어장치,3912110604,모니터링장치,20818505,"모니터장치, 수요기관규격",20220105,SET,1,1,31350,31350,USD,미국,2,79700,1194.3,1206,79700,USD,미국,에이테크산업,5012879741,중소기업,Tecnar Automation Ltee,Tecnar Automation Ltee,지정장소 운송인 인도(FCA),9026801000,캐나다,79700,21RD0149,20211128428,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211220,00211296,00,1,0,Y,환경부 금강유역환경청,1480355,국가기관,대전광역시 유성구,추출기,국가계약법,,,일반경쟁,41104806,실험용추출기,4110480601,추출기,20199394,추출기,20211220,SET,1,1,122000,122000,USD,미국,2,154168.19,1184.4,1196,154168.19,USD,미국,케이앤제이엔지니어링주식회사,8338700207,중소기업,"Fluid Management System,Inc.","Fluid Management System,Inc.",지정장소 운송인 인도(FCA),9027100000,미국,154168.19,21GA1023,20211110329,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20220105,00211294,01,1,0,Y,두산중공업(주),ZT01342,기타기관,경상남도 창원시 성산구,모니터링장치,국가계약법,,,일반경쟁,39121106,전력감시또는제어장치,3912110604,모니터링장치,20818505,"모니터장치, 수요기관규격",20220111,SET,1,0,48350,48350,USD,미국,2,79700,1194.3,1206,79700,USD,미국,에이테크산업,5012879741,중소기업,"ReliaCoat Tecnologies, LLC","ReliaCoat Tecnologies, LLC",지정장소 운송인 인도(FCA),9026801000,미국,79700,21RD0149,20211128428,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20220105,00211294,01,1,1,Y,두산중공업(주),ZT01342,기타기관,경상남도 창원시 성산구,모니터링장치,국가계약법,,,일반경쟁,39121106,전력감시또는제어장치,3912110604,모니터링장치,20818505,"모니터장치, 수요기관규격",20220111,SET,1,0,31350,31350,USD,미국,2,79700,1194.3,1206,79700,USD,미국,에이테크산업,5012879741,중소기업,Tecnar Automation Ltee,Tecnar Automation Ltee,지정장소 운송인 인도(FCA),9026801000,캐나다,79700,21RD0149,20211128428,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211220,00211295,00,1,0,Y,부경대학교 산학협력단,7006386,기타기관,부산광역시 남구,엑스선회절분석기,국가계약법,,,일반경쟁,41102704,엑스레이회절장치,4110270401,엑스선회절분석기,23303876,"엑스선회절분석기, PANalytical, NL/Aeris",20211220,SYSTEM,1,1,67440.22,60000,EUR,유로,1,67440.22,1184.4,1196,60000,EUR,유로,스펙트리스코리아(주),2078140276,중견기업,Malvern Panalytical B.V.,Malvern Panalytical B.V.,지정장소 운송인 인도(FCA),9022191000,네덜란드,67440.22,21PE0154,20211122654,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211220,00211296,00,1,1,Y,환경부 금강유역환경청,1480355,국가기관,대전광역시 유성구,추출기,국가계약법,,,일반경쟁,41104806,실험용추출기,4110480601,추출기,20199394,추출기,20211220,SET,1,1,32168.19,38100000,KRW,대한민국,2,154168.19,1184.4,1196,154168.19,USD,미국,케이앤제이엔지니어링주식회사,8338700207,중소기업,"KNJ Engineering, Inc.","KNJ Engineering, Inc.",Delivered to End-User's site(DTE),9027100000,대한민국,154168.19,21GA1023,20211110329,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211227,00211297,00,1,0,Y,재단법인 발효미생물산업진흥원,Z022494,기타기관,전라북도 순창군,사육장,지방계약법,,,일반경쟁,41102601,소형동물용우리,4110260101,사육장,22978471,"사육장, Tecniplast, IT/iSPAWN, 445×566×1300mm",20211227,SYSTEM,1,1,43000,43000,USD,미국,1,43000,1186.4,1198,43000,USD,미국,주식회사 우정바이오,8108600018,중소기업,TECNIPLAST S.p.A,TECNIPLAST S.p.A,지정선적항 본선적재(FOB),8479899099,이탈리아,43000,21RD0138,20210922267,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211223,00211298,00,1,0,Y,경상남도 하동군,5440000,지자체,경상남도 하동군,혼합기,지방계약법,,,일반경쟁,23191099,파우더혼합기,2319109901,혼합기,20086244,혼합기,20211223,SETS,1,1,46500,46500,USD,미국,1,46500,1191.2,1202.8,46500,USD,미국,주식회사보현이앤지,3068800401,중소기업,"KAWASAKI KIKO CO.,LTD.","KAWASAKI KIKO CO.,LTD.",지정선적항 본선적재(FOB),8479821000,일본,46500,21GA1034,20211116184,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211228,00211299,00,1,0,Y,국방부 국군화생방방호사령부,1290495,국가기관,서울특별시 서초구,광학마크판독기,국가계약법,,,일반경쟁,43211729,광학마크판독기,4321172901,광학마크판독기,20538489,"광학마크판독기, 기타물품포함, 수요기관규격",20211228,SET,1,1,439410,439410,USD,미국,2,534426.02,1186.2,1197.8,534426.02,USD,미국,(주)에스에프테크놀로지,1078616618,중소기업,"Excelerate, Inc.",Micro Engineering Software n Hardware,지정장소 운송인 인도(FCA),9027509000,미국,534426.02,21GA0906,20211034297,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211228,00211299,00,1,1,Y,국방부 국군화생방방호사령부,1290495,국가기관,서울특별시 서초구,광학마크판독기,국가계약법,,,일반경쟁,43211729,광학마크판독기,4321172901,광학마크판독기,20538489,"광학마크판독기, 기타물품포함, 수요기관규격",20211228,SET,1,1,95016.02,112708000,KRW,대한민국,2,534426.02,1186.2,1197.8,534426.02,USD,미국,(주)에스에프테크놀로지,1078616618,중소기업,"SFTECHNOLOGY CO., LTD.","SFTECHNOLOGY CO., LTD.",Delivered to End-User's site(DTE),9027509000,대한민국,534426.02,21GA0906,20211034297,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211300,00,1,0,Y,(재)포항산업과학연구원,Z030416,기타기관,경상북도 포항시 남구,산업용증발기,국가계약법,,,일반경쟁,23990397,산업용증발기,2399039701,산업용증발기,20100165,산업용증발기,20211221,SET,1,1,315000,315000,USD,미국,4,751965.2,1189.8,1201.4,751965.2,USD,미국,주식회사 삼우마테크,2078158475,중소기업,SHANDONG HWAPENG PRECISION MACHINERY,"SHANDONG HWAPENG PRECISION MACHINERY CO., LTD.",지정선적항 본선적재(FOB),8474802000,중국,751965.2,21RD0119,20211020986,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211300,00,1,1,Y,(재)포항산업과학연구원,Z030416,기타기관,경상북도 포항시 남구,산업용증발기,국가계약법,,,일반경쟁,23990397,산업용증발기,2399039701,산업용증발기,20100165,산업용증발기,20211221,SET,1,1,178000,178000,USD,미국,4,751965.2,1189.8,1201.4,751965.2,USD,미국,주식회사 삼우마테크,2078158475,중소기업,"SHANGHAI GEHANG VACUUM TECHNOLOGY CO., LTD.","SHANGHAI GEHANG VACUUM TECHNOLOGY CO., LTD.",지정선적항 본선적재(FOB),8474802000,중국,751965.2,21RD0119,20211020986,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211300,00,1,2,Y,(재)포항산업과학연구원,Z030416,기타기관,경상북도 포항시 남구,산업용증발기,국가계약법,,,일반경쟁,23990397,산업용증발기,2399039701,산업용증발기,20100165,산업용증발기,20211221,SET,1,1,116000,116000,USD,미국,4,751965.2,1189.8,1201.4,751965.2,USD,미국,주식회사 삼우마테크,2078158475,중소기업,"Anyang Jiahe Jixie Co., Ltd.","Anyang Jiahe Jixie Co., Ltd.",지정선적항 본선적재(FOB),8474802000,중국,751965.2,21RD0119,20211020986,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211300,00,1,3,Y,(재)포항산업과학연구원,Z030416,기타기관,경상북도 포항시 남구,산업용증발기,국가계약법,,,일반경쟁,23990397,산업용증발기,2399039701,산업용증발기,20100165,산업용증발기,20211221,SET,1,1,142965.2,170100000,KRW,대한민국,4,751965.2,1189.8,1201.4,751965.2,USD,미국,주식회사 삼우마테크,2078158475,중소기업,"SAMWOO MATECH CO.,LTD.","SAMWOO MATECH CO.,LTD.",Delivered to End-User's site(DTE),8474802000,대한민국,751965.2,21RD0119,20211020986,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211301,00,1,0,Y,경상국립대학교 산학협력단,C020436,기타기관,경상남도 진주시,엑스선회절분석기,국가계약법,,,일반경쟁,41102704,엑스레이회절장치,4110270401,엑스선회절분석기,22459837,"엑스선회절분석기, Rigaku, JP/MINIFLEX 600",20211221,SETS,1,1,56760.87,6450000,JPY,일본,2,63703.21,1189.8,1201.4,63703.21,USD,미국,(주)한국아이티에스,2118139574,중소기업,Rigaku Corporation,Rigaku Corporation,지정장소 운송인 인도(FCA),9022191000,일본,63703.21,21PE0165,20211143568,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211301,00,1,1,Y,경상국립대학교 산학협력단,C020436,기타기관,경상남도 진주시,엑스선회절분석기,국가계약법,,,일반경쟁,41102704,엑스레이회절장치,4110481401,냉각기,22823770,"냉각기, 동신화인텍, DS-3",20211221,SETS,1,1,6942.34,8260000,KRW,대한민국,2,63703.21,1189.8,1201.4,63703.21,USD,미국,(주)한국아이티에스,2118139574,중소기업,"KOREA I.T.S. CO., LTD.",Dongshin Finetek,Delivered to End-User's site(DTE),9022191000,대한민국,63703.21,21PE0165,20211143568,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211302,00,1,0,N,환경부 금강유역환경청,1480355,국가기관,대전광역시 유성구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,24068857,"액체크로마토그래피, Agilent technologies, DE/1260 Infinity II",20211221,SET,1,1,55460,55460,USD,미국,1,55460,1189.8,1201.4,55460,USD,미국,한국애질런트테크놀로지스(주),1168176217,중소기업,Agilent Technologies Singapore(Sales) Pte Ltd.,Agilent Technologies Singapore (International) Pte. Ltd.,지정장소 운송인 인도(FCA),9027200000,미국,55460,21GA1011,20211138573,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211302,01,1,0,Y,환경부 금강유역환경청,1480355,국가기관,대전광역시 유성구,액체크로마토그래피,국가계약법,,,일반경쟁,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,24068857,"액체크로마토그래피, Agilent technologies, DE/1260 Infinity II",20211222,SET,1,0,55460,55460,USD,미국,1,55460,1189.8,1201.4,55460,USD,미국,한국애질런트테크놀로지스(주),1168176217,중소기업,Agilent Technologies Singapore(Sales) Pte Ltd.,Agilent Technologies Singapore (International) Pte. Ltd.,지정장소 운송인 인도(FCA),9027200000,미국,55460,21GA1011,20211138573,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211221,00211303,00,1,0,Y,환경부 금강유역환경청,1480355,국가기관,대전광역시 유성구,원자흡수분광광도계,국가계약법,,,일반경쟁,41115407,원자흡광분석기,4111540701,원자흡수분광광도계,22177588,"원자흡수분광광도계, Perkinelmer, SG/PinAAcle 900F",20211221,SET,2,2,93753,93753,USD,미국,2,93753,1189.8,1201.4,93753,USD,미국,퍼킨엘머 유한회사,1148188944,중소기업,PerkinElmer Singapore Pte Ltd,"PerkinElmer, Inc.",지정장소 운송인 인도(FCA),9027301000,싱가포르,93753,21GA1026,20211143404,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211223,00211304,00,1,0,Y,창원대학교,7001066,국가기관,경상남도 창원시 의창구,잡지,국가계약법,,,일반경쟁,55101506,잡지,5510150601,잡지,20273859,잡지,20211223,LOT,95,95,62740,62740,USD,미국,95,62740,1191.2,1202.8,62740,USD,미국,동양미디어판매(주),1058791864,중소기업,TONG YANG MEDIA,Tong Yang Media,지정목적지 관세 지급인도(DDP),4902-90-90,WORLD WIDE,62740,21GA1052,20211207930,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211222,00211307,00,1,0,Y,한국식품산업클러스터진흥원,B554243,기타공공기관,전라북도 익산시,진공또는원심농축기,국가계약법,,,일반경쟁,41104816,진공또는원심농축기,4110481601,진공또는원심농축기,23820192,"진공또는원심농축기, Genevac, GB/EZ-2 Plus",20211222,SYSTEM,1,1,168086.19,126700,GBP,영국,1,168086.19,1191.5,1203.1,126700,GBP,영국,바이오스타코리아,3142114183,중소기업,Genevac Ltd,Genevac Ltd,지정장소 운송인 인도(FCA),8419899030,영국,168086.19,21PE0148,20211123693,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211223,00211308,00,1,0,Y,한국화학융합시험연구원,B552691,기타기관,경기도 과천시,주사전자현미경,국가계약법,,,일반경쟁,41111720,주사전자현미경(SEM),4111172001,주사전자현미경,24107128,"주사전자현미경, Carl zeiss, GB/GeminiSEM 560",20211223,SYSTEM,1,1,1021421.1,902000,EUR,유로,1,1021421.1,1191.2,1202.8,902000,EUR,유로,칼자이스 주식회사,2038151510,중견기업,Carl Zeiss Microscopy GmbH,Carl Zeiss Microscopy Ltd.,지정장소 운송인 인도(FCA),9012101090,영국,1021421.1,21RD0152,20211123789,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211222,00211310,00,1,0,Y,환경부 금강유역환경청,1480355,국가기관,대전광역시 유성구,질량분석기,국가계약법,,,일반경쟁,41115404,질량분석기,4111540401,질량분석기,23170401,"질량분석기, Perkin elmer, US/NexION 2000, 1~285amu",20211222,SET,1,1,185403,185403,USD,미국,1,185403,1191.5,1203.1,185403,USD,미국,퍼킨엘머 유한회사,1148188944,중소기업,PerkinElmer Singapore Pte Ltd,"PerkinElmer, Inc.",지정장소 운송인 인도(FCA),9027301000,미국,185403,21GA1012,20211202743,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211222,00211311,00,1,0,Y,재단법인 경남테크노파크,Z001360,기타기관,경상남도 창원시 의창구,발전기시험장치,지방계약법,,,일반경쟁,41113655,발전기시험장치,4111365501,발전기시험장치,20650692,"발전기시험장치, 수요기관규격",20211222,SYSTEMS,1,1,24281069.1,21522920,EUR,유로,1,24281069.1,1191.5,1203.1,21522920,EUR,유로,렝크코리아 주식회사,7488800677,중소기업,RENK TEST SYSTEM GmbH,RENK TEST SYSTEM GmbH,도착지양하인도(DPU),9031809099,독일,24281069.1,21RD0135,20211137100,00,[협상]협상에 의한 계약,,
나라장터(G2B),중앙조달,,총액계약,20211223,00211312,00,1,0,Y,재단법인부산테크노파크,Z001351,기타기관,부산광역시 강서구,동력계,지방계약법,,,일반경쟁,41114501,동력계,4111450101,동력계,21638993,"동력계, AVL, AT/AC200kW, Eddic dynamometer",20211223,SYSTEM,1,1,1896763.14,1675000,EUR,유로,1,1896763.14,1191.2,1202.8,1675000,EUR,유로,한국에이브이엘(주),2208118383,중견기업,AVL LIST GMBH,AVL LIST GMBH,지정선적항 본선적재(FOB),9031809080,유럽주,1896763.14,21RD0161,20211104273,00,[협상]협상에 의한 계약,,
나라장터(G2B),중앙조달,,총액계약,20211223,00211313,00,1,0,Y,경찰청,1320000,국가기관,서울특별시 서대문구,방폭장비,국가계약법,,,일반경쟁,46151608,폭탄방호장치및용품,4615160801,방폭장비,21076316,"방폭장비, 수요기관규격",20211223,SET,2,2,700000,700000,USD,미국,2,700000,1191.2,1202.8,700000,USD,미국,디펜스코리아 주식회사,2028166984,중소기업,Łukasiewicz Research Network,Łukasiewicz Research Network,지정목적지 관세 지급인도(DDP),9405401000,폴란드,700000,21GA0892,20211138939,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20211223,00211314,00,1,0,Y,한국재료연구원,B554384,기타공공기관,경상남도 창원시 성산구,엑스선회절분석기,국가계약법,,,일반경쟁,41102704,엑스레이회절장치,4110270401,엑스선회절분석기,22059560,"엑스선회절분석기, Panalytical, NL/EMPYREAN, 4kW",20211223,SET,1,1,271775.02,240000,EUR,유로,2,285626.6,1191.2,1202.8,285626.6,USD,미국,스펙트리스코리아(주),2078140276,중견기업,Malvern Panalytical B.V.,Malvern Panalytical B.V.,지정장소 운송인 인도(FCA),9024801000,네덜란드,285626.6,21RD0174,20211143553,00,[일반/지명]규격적합자 중 최저가,,
